Item No.,Location Code,Description,Category,Subcategory,On_Hand,Stock_Value,Last Outward Date,Days Dormant,Status,Days Dormant Display
PK-I-4096,LF-HAR-E57,Slim MCB SP Inner,PACKAGING,,9800.0,8526.0,,,Dead,Never Moved
PK-I-4291,LF-AND-28,DC 6A With Box Inner,PACKAGING,,5315.0,21560.0,2025-11-05,63.0,Slow-Moving,63.0
PK-I-4296,LF-AND-28,,PACKAGING,,7921.0,39561.6,2025-11-13,55.0,Active,55.0
PK-I-4296,LF-SIL-017,,PACKAGING,,5785.0,38160.0,2025-11-13,55.0,Active,55.0
PK-I-4306,LF-HAR-E57,MCB Surf DP Inner,PACKAGING,,3990.0,16927.5,2025-11-10,58.0,Active,58.0
PK-I-4346,LF-HAR-E57,Lite 3*1 Combine Inner,PACKAGING,,47271.0,337154.38,2025-11-13,55.0,Active,55.0
PK-I-4366,IN_TRANSIT,,PACKAGING,,3100.0,10075.0,,,Dead,Never Moved
PK-I-4366,LF-SIL-017,,PACKAGING,,400.0,1300.0,2025-11-10,58.0,Active,58.0
PK-I-4371,IN_TRANSIT,,PACKAGING,,4100.0,18245.0,,,Dead,Never Moved
PK-I-4371,LF-SIL-017,Lite 6A Double Combine Box Inner,PACKAGING,,36.0,160.2,2025-11-10,58.0,Active,58.0
PK-I-4376,LF-HAR-E57,,PACKAGING,,1000.0,4000.0,2025-11-10,58.0,Active,58.0
PK-I-4381,LF-SIL-017,Lite Combine 6/16A with Box Inner,PACKAGING,,37289.0,142444.74,2025-10-15,84.0,Slow-Moving,84.0
PK-I-4625,LF-DEL-01,,PACKAGING,,19618.0,50049.0,2025-11-11,57.0,Active,57.0
PK-I-4740,LF-DEL-01,Changeover FP Inner For Triprite,PACKAGING,,7187.0,24292.06,2025-10-06,93.0,Slow-Moving,93.0
PK-I-5075,LF-HAR-E57,TriSafe+ Wire 0.75mm Inner,PACKAGING,,1650.0,28623.75,2025-10-06,93.0,Slow-Moving,93.0
PK-I-5100,LF-HAR-E57,TriSafe+ Wire 1mm Inner,PACKAGING,,1000.0,14282.77,2025-11-12,56.0,Active,56.0
PK-I-5150,LF-HAR-E57,TriSafe+ Wire 1.5mm Inner,PACKAGING,,2430.0,36415.44,2025-11-12,56.0,Active,56.0
PK-I-5225,LF-DEL-01,RCCB DP Inner For Triprite,PACKAGING,,7363.0,25688.0,2025-11-10,58.0,Active,58.0
PK-I-5250,LF-HAR-E57,TriSafe+ Wire 2.5mm Inner,PACKAGING,,1225.0,26462.14,2025-11-12,56.0,Active,56.0
PK-I-5540,LF-DEL-01,RCCB FP Inner For Triprite,PACKAGING,,12000.0,65040.0,2025-10-06,93.0,Slow-Moving,93.0
PK-I-5600,LF-HAR-E57,TriSafe+ Wire 6mm Inner,PACKAGING,,141.0,7207.75,2025-11-10,58.0,Active,58.0
PK-I-7061,LF-HAR-E57,Style Med Dimmer Inner,PACKAGING,,25000.0,24750.0,,,Dead,Never Moved
PK-I-7075,LF-HAR-E57,Eco - FR 075mm Wire 90mtr Inner,PACKAGING,,2355.0,31255.75,2025-11-11,57.0,Active,57.0
PK-I-7100,LF-HAR-E57,Eco - FR 100mm Wire 90mtr Inner,PACKAGING,,2611.0,50348.81,2025-11-12,56.0,Active,56.0
PK-I-7150,LF-HAR-E57,Eco - FR 150mm Wire 90mtr Inner,PACKAGING,,2826.0,58030.2,2025-11-12,56.0,Active,56.0
PK-I-7400,LF-HAR-E57,Eco - FR 400mm Wire 90mtr Inner,PACKAGING,,150.0,2799.0,2025-11-11,57.0,Active,57.0
PK-I-7600,LF-HAR-E57,Eco - FR 600mm Wire 90mtr Inner,PACKAGING,,292.0,7863.0,2025-10-16,83.0,Slow-Moving,83.0
PK-I-9001,LF-HAR-E57,,PACKAGING,,73620.0,55709.81,2025-11-13,55.0,Active,55.0
PK-I-9001,LF-SIL-017,,PACKAGING,,25780.0,20520.0,2025-11-13,55.0,Active,55.0
PK-I-9016,LF-HAR-E57,,PACKAGING,,14820.0,23521.88,2025-11-13,55.0,Active,55.0
PK-I-9016,LF-SIL-017,Wawa 3pin Socket Inner,PACKAGING,,15430.0,16881.48,2025-11-14,54.0,Active,54.0
PK-I-9146,LF-HAR-E57,,PACKAGING,,14680.0,24759.9,2025-11-08,60.0,Active,60.0
PK-I-9216,LF-HAR-E57,,PACKAGING,,10000.0,9903.96,2025-11-13,55.0,Active,55.0
PK-I-9226,LF-HAR-E57,Wawa 3x1 Inner,PACKAGING,,4500.0,13500.0,,,Dead,Never Moved
PK-I-9236,LF-HAR-E57,,PACKAGING,,4825.0,19215.0,2025-11-13,55.0,Active,55.0
PK-I-9236,LF-SIL-017,Wawa 3x1 Box Inner,PACKAGING,,11761.0,46553.58,2025-11-12,56.0,Active,56.0
PK-I-9301,LF-HAR-E57,Status 2 pin Inner,PACKAGING,,58875.0,43254.0,2025-10-10,89.0,Slow-Moving,89.0
PK-I-9316,LF-SIL-017,,PACKAGING,,56387.0,97679.0,2025-11-13,55.0,Active,55.0
PK-I-9786,LF-HAR-E57,Modular Power Box Inner,PACKAGING,,1400.0,10140.0,2025-10-06,93.0,Slow-Moving,93.0
PK-L-10106,LF-HAR-E57,,PACKAGING,,5977.0,10200.0,2025-11-05,63.0,Slow-Moving,63.0
PK-L-10110,LF-HAR-E57,,PACKAGING,,6000.0,10200.0,2025-11-08,60.0,Active,60.0
PK-L-10116,LF-HAR-E57,,PACKAGING,,6000.0,10200.0,2025-10-28,71.0,Slow-Moving,71.0
PK-L-10120,LF-HAR-E57,,PACKAGING,,6000.0,10200.0,2025-10-28,71.0,Slow-Moving,71.0
PK-L-10125,LF-HAR-E57,,PACKAGING,,6000.0,10200.0,2025-11-10,58.0,Active,58.0
PK-L-10132,LF-HAR-E57,Status 32A SP MCB Label,PACKAGING,,1600.0,2720.0,2025-10-28,71.0,Slow-Moving,71.0
PK-L-10232,LF-HAR-E57,Status 32A DP MCB Label,PACKAGING,,3706.0,6300.2,2025-11-10,58.0,Active,58.0
PK-L-14006,LF-HAR-E57,Platinum 2way Swt Label,PACKAGING,,479.0,574.8,,,Dead,Never Moved
PK-L-14011,LF-HAR-E57,,PACKAGING,,50.0,75.0,,,Dead,Never Moved
PK-L-14021,LF-HAR-E57,,PACKAGING,,800.0,1200.0,,,Dead,Never Moved
PK-L-14036,LF-HAR-E57,,PACKAGING,,500.0,750.0,,,Dead,Never Moved
PK-L-14041,LF-HAR-E57,,PACKAGING,,1200.0,1800.0,,,Dead,Never Moved
PK-L-14086,LF-HAR-E57,Label - Platinum 5step Regulator,PACKAGING,,760.0,1470.0,2025-10-06,93.0,Slow-Moving,93.0
PK-L-14091,LF-HAR-E57,Platinum Ind Label,PACKAGING,,1869.0,2386.8,2025-10-06,93.0,Slow-Moving,93.0
PK-L-14096,LF-HAR-E57,Label - Platinum Blank Plate,PACKAGING,,1980.0,2400.0,2025-10-06,93.0,Slow-Moving,93.0
PK-L-14101,LF-HAR-E57,,PACKAGING,,500.0,750.0,,,Dead,Never Moved
PK-L-14106,LF-HAR-E57,Platinum TV Soc Label,PACKAGING,,245.0,300.0,2025-10-06,93.0,Slow-Moving,93.0
PK-L-14111,LF-HAR-E57,,PACKAGING,,500.0,750.0,,,Dead,Never Moved
PK-L-14116,LF-HAR-E57,Label - Platinum Cat 5 Socket,PACKAGING,,500.0,600.0,,,Dead,Never Moved
PK-L-14121,LF-HAR-E57,Label - Platinum Cat 6 Socket,PACKAGING,,500.0,600.0,,,Dead,Never Moved
PK-L-14131,LF-HAR-E57,Label - Platinum Motor Starter 25A,PACKAGING,,1000.0,1500.0,,,Dead,Never Moved
PK-L-14136,LF-HAR-E57,Label - Platinum D.P.With Key Card 32A,PACKAGING,,500.0,750.0,,,Dead,Never Moved
PK-L-14141,LF-HAR-E57,Label - Platinum Only Hotel Key Card,PACKAGING,,500.0,750.0,,,Dead,Never Moved
PK-L-14146,LF-HAR-E57,Label - Platinum Led Night Lamp,PACKAGING,,200.0,300.0,,,Dead,Never Moved
PK-L-14151,LF-HAR-E57,Label - Platinum Led Foot Lamp,PACKAGING,,150.0,225.0,,,Dead,Never Moved
PK-L-14156,LF-HAR-E57,Label - Platinum Movement Sensor,PACKAGING,,250.0,375.0,,,Dead,Never Moved
PK-L-14171,LF-HAR-E57,Label - Platinum Universal Raised Socket 6/16A,PACKAGING,,230.0,420.0,2025-10-15,84.0,Slow-Moving,84.0
PK-L-14181,LF-HAR-E57,Label - Platinum Electronics Buzzer,PACKAGING,,500.0,600.0,,,Dead,Never Moved
PK-L-14201,LF-HAR-E57,Label - LINE 1WAY SWITCH 10A,PACKAGING,,2950.0,3540.0,,,Dead,Never Moved
PK-L-14206,LF-HAR-E57,Line 2way Swt Label,PACKAGING,,475.0,570.0,,,Dead,Never Moved
PK-L-14211,LF-HAR-E57,,PACKAGING,,300.0,450.0,,,Dead,Never Moved
PK-L-14216,LF-HAR-E57,Line 20A 1way Swt Label,PACKAGING,,1200.0,900.0,,,Dead,Never Moved
PK-L-14221,LF-HAR-E57,,PACKAGING,,100.0,150.0,,,Dead,Never Moved
PK-L-14251,LF-HAR-E57,Deep 10A Swt Label,PACKAGING,,2102.0,2533.2,2025-10-06,93.0,Slow-Moving,93.0
PK-L-14256,LF-HAR-E57,,PACKAGING,,200.0,300.0,,,Dead,Never Moved
PK-L-14261,LF-HAR-E57,Deep Bell Push Label,PACKAGING,,700.0,840.0,,,Dead,Never Moved
PK-L-14266,LF-HAR-E57,Deep 20A Swt Label,PACKAGING,,1552.0,2328.0,2025-10-06,93.0,Slow-Moving,93.0
PK-L-14271,LF-HAR-E57,Deep 20A 2 way Swt Label,PACKAGING,,431.0,600.0,2025-10-06,93.0,Slow-Moving,93.0
PK-L-14276,LF-HAR-E57,,PACKAGING,,50.0,75.0,,,Dead,Never Moved
PK-L-14281,LF-HAR-E57,,PACKAGING,,50.0,75.0,,,Dead,Never Moved
PK-L-14401,LF-HAR-E57,,PACKAGING,,50.0,75.0,,,Dead,Never Moved
PK-L-14516,LF-HAR-E57,,PACKAGING,,30.0,45.0,,,Dead,Never Moved
PK-L-14525,LF-HAR-E57,,PACKAGING,,20.0,30.0,,,Dead,Never Moved
PK-L-14601,LF-HAR-E57,Label - Platinum 1M Plate,PACKAGING,,200.0,220.0,,,Dead,Never Moved
PK-L-14632,LF-HAR-E57,,PACKAGING,,100.0,150.0,,,Dead,Never Moved
PK-L-14801,LF-HAR-E57,Label - Option 1m Plate,PACKAGING,,50.0,55.0,,,Dead,Never Moved
PK-L-14908,LF-VAS-006,Hi Glass 8H Label,PACKAGING,,0.6,2.7,,,Dead,Never Moved
PK-L-14909,LF-VAS-006,Hi Glass 8Sq Label,PACKAGING,,2.0,12.2,2025-09-01,128.0,Slow-Moving,128.0
PK-L-14918,LF-VAS-006,Hi Glass 18M Label,PACKAGING,,0.1,0.9,,,Dead,Never Moved
PK-L-18001,LF-VAS-006,Label  -  Estella 1way Switch 6A,PACKAGING,,886.55,1063.8600000000001,2025-11-11,57.0,Active,57.0
PK-L-18006,LF-VAS-006,,PACKAGING,,0.15,0.18,2025-11-10,58.0,Active,58.0
PK-L-18016,LF-VAS-006,Label  -  Estella 16A Swt with Ind,PACKAGING,,7199.75,8639.7,2025-10-06,93.0,Slow-Moving,93.0
PK-L-18061,LF-VAS-006,,PACKAGING,,0.4,0.48,2025-10-28,71.0,Slow-Moving,71.0
PK-L-18066,LF-VAS-006,Label  -  Estella 16A Soc,PACKAGING,,31.3,37.56,2025-11-11,57.0,Active,57.0
PK-L-18071,LF-VAS-006,Label  - Estella 3 pin soc 6A With Shutter,PACKAGING,,343.4,412.08000000000004,2025-10-10,89.0,Slow-Moving,89.0
PK-L-18076,LF-VAS-006,,PACKAGING,,5974.5,7560.96,2025-11-10,58.0,Active,58.0
PK-L-18091,LF-VAS-006,Label  -  Estella Blue Led Indicator,PACKAGING,,13.0,15.6,,,Dead,Never Moved
PK-L-18096,LF-VAS-006,Label  -  Estella Blank Plate,PACKAGING,,7271.0,8725.2,2025-09-01,128.0,Slow-Moving,128.0
PK-L-18126,LF-VAS-006,,PACKAGING,,1000.0,1500.0,2025-10-06,93.0,Slow-Moving,93.0
PK-L-18416,LF-VAS-006,Label  -  Estella MCB SP 16A,PACKAGING,,874.0,1311.0,2025-11-11,57.0,Active,57.0
PK-L-18532,LF-VAS-006,Label  -  Estella MCB 32A Dp,PACKAGING,,25.5,38.25,,,Dead,Never Moved
PK-L-18609,LF-VAS-006,Label - Estella 8sqM Colour Plate,PACKAGING,,700.0,1400.0,,,Dead,Never Moved
PK-L-1896,LF-PAL-A03,Label  -  Mega Industrial Tester,PACKAGING,,320.0,856.0,2025-11-11,57.0,Active,57.0
PK-L-19006,LF-VAS-006,Label  -  Estella 2way Switch 6A,PACKAGING,,998.5,1198.2,2025-10-07,92.0,Slow-Moving,92.0
PK-L-19011,LF-VAS-006,,PACKAGING,,645.4,774.48,2025-10-07,92.0,Slow-Moving,92.0
PK-L-19016,LF-VAS-006,Label  -  Estella 1way Switch 16A with ind,PACKAGING,,6808.25,8169.9,2025-10-07,92.0,Slow-Moving,92.0
PK-L-19036,LF-VAS-006,,PACKAGING,,0.1,0.12,2025-10-09,90.0,Slow-Moving,90.0
PK-L-1906,LF-PAL-A03,Label  -  Great Tester,PACKAGING,,608.0,2415.0,2025-11-11,57.0,Active,57.0
PK-L-19061,LF-VAS-006,,PACKAGING,,0.4,0.48,2025-11-11,57.0,Active,57.0
PK-L-19076,LF-VAS-006,,PACKAGING,,4200.0,5040.0,2025-11-11,57.0,Active,57.0
PK-L-19086,LF-VAS-006,Label  -  Estella Medium Step Fan Regulator,PACKAGING,,242.1,363.15,2025-10-15,84.0,Slow-Moving,84.0
PK-L-19096,LF-VAS-006,Label  -  Estella Blank Plate,PACKAGING,,4975.5,5970.6,,,Dead,Never Moved
PK-L-1911,LF-SIL-017,Label  -  Porcelain Kk Fuse 16/240V,PACKAGING,,100.0,75.0,2025-11-12,56.0,Active,56.0
PK-L-19121,LF-VAS-006,,PACKAGING,,0.95,1.14,2025-10-09,90.0,Slow-Moving,90.0
PK-L-19126,LF-VAS-006,,PACKAGING,,1000.0,1500.0,2025-10-06,93.0,Slow-Moving,93.0
PK-L-19151,LF-VAS-006,Label  -  Estella 25A Motor Starter (Grey),PACKAGING,,50.0,40.0,2025-10-15,84.0,Slow-Moving,84.0
PK-L-1916,LF-SIL-017,Label  -  Porcelain Kk Fuse 32/240V,PACKAGING,,637.0,1019.2,2025-10-11,88.0,Slow-Moving,88.0
PK-L-1926,LF-SIL-017,Label  -  Porcelain Kk Fuse 32/415V,PACKAGING,,2002.1799999999998,2602.83,2025-11-08,60.0,Active,60.0
PK-L-1936,LF-SIL-017,Label  -  Porcelain Kk Fuse 63/415V,PACKAGING,,1128.00732,6600.0,2025-11-12,56.0,Active,56.0
PK-L-19410,LF-VAS-006,Label  -  Estella 10A SP MCB (Grey),PACKAGING,,733.5,1100.25,2025-10-10,89.0,Slow-Moving,89.0
PK-L-19425,LF-VAS-006,,PACKAGING,,0.4,0.6,2025-11-01,67.0,Slow-Moving,67.0
PK-L-19432,LF-VAS-006,Label  -  Estella 32A SP MCB (Grey),PACKAGING,,699.95,1049.93,2025-11-01,67.0,Slow-Moving,67.0
PK-L-19501,LF-VAS-006,Label  -  Estella 1M Plate,PACKAGING,,1452.0,2598.0,,,Dead,Never Moved
PK-L-19502,LF-VAS-006,Label  -  Estella 2M Plate,PACKAGING,,4429.6,8416.24,2025-10-10,89.0,Slow-Moving,89.0
PK-L-19503,LF-VAS-006,Label  -  Estella 3M Plate,PACKAGING,,5854.2,13779.66,2025-11-01,67.0,Slow-Moving,67.0
PK-L-19504,LF-VAS-006,Label  -  Estella 4M Plate,PACKAGING,,644.1,1610.25,2025-11-01,67.0,Slow-Moving,67.0
PK-L-19506,LF-VAS-006,Label  -  Estella 6M Plate,PACKAGING,,1185.5,2963.75,2025-11-11,57.0,Active,57.0
