Item_No,Description,Location Code,Stock_Qty,Status
10404-W,Edge 4M Plate White - W,LD-MEE-019,360.0,CRITICAL (Critical)
10404-W,Edge 4M Plate White - W,LF-VAS-006,390.0,CRITICAL (Critical)
10404-W,No Description,IN_TRANSIT,160.0,CRITICAL (Critical)
10404-W,No Description,LD-DHA-007,40.0,CRITICAL (Critical)
10404-W,No Description,LD-GWA-010,100.0,CRITICAL (Critical)
10404-W,No Description,LD-JAB-013,40.0,CRITICAL (Critical)
10404-W,No Description,LD-JAI-014,252.0,CRITICAL (Critical)
10404-W,No Description,LD-LUC-017,180.0,CRITICAL (Critical)
10406-W,Edge 6M Plate White - W,LD-COI-006,30.0,CRITICAL (Critical)
10406-W,Edge 6M Plate White - W,LD-IND-012,100.0,CRITICAL (Critical)
10406-W,Edge 6M Plate White - W,LD-JAI-014,136.0,CRITICAL (Critical)
10406-W,Edge 6M Plate White - W,LD-KOL-015,100.0,CRITICAL (Critical)
10406-W,Edge 6M Plate White - W,LD-MEE-019,600.0,CRITICAL (Critical)
10406-W,Edge 6M Plate White - W,LF-VAS-006,1030.0,CRITICAL (Critical)
10406-W,No Description,IN_TRANSIT,652.0,CRITICAL (Critical)
10406-W,No Description,LD-DHA-007,30.0,CRITICAL (Critical)
10406-W,No Description,LD-GWA-010,130.0,CRITICAL (Critical)
10406-W,No Description,LD-JAI-014,70.0,CRITICAL (Critical)
10406-W,No Description,LD-ZIR-028,40.0,CRITICAL (Critical)
10408-W,Edge 8HM Plate White - W,LD-COI-006,30.0,CRITICAL (Critical)
10408-W,Edge 8HM Plate White - W,LD-GWA-010,50.0,CRITICAL (Critical)
10408-W,Edge 8HM Plate White - W,LD-IND-012,80.0,CRITICAL (Critical)
10408-W,Edge 8HM Plate White - W,LD-JAI-014,90.0,CRITICAL (Critical)
10408-W,Edge 8HM Plate White - W,LD-KOL-015,100.0,CRITICAL (Critical)
10408-W,Edge 8HM Plate White - W,LD-MEE-019,190.0,CRITICAL (Critical)
10408-W,Edge 8HM Plate White - W,LD-PAT-021,230.0,CRITICAL (Critical)
10408-W,Edge 8HM Plate White - W,LF-VAS-006,269.0,CRITICAL (Critical)
10408-W,No Description,IN_TRANSIT,310.0,CRITICAL (Critical)
10408-W,No Description,LD-DHA-007,240.0,CRITICAL (Critical)
10408-W,No Description,LD-JAB-013,20.0,CRITICAL (Critical)
10408-W,No Description,LD-JAI-014,140.0,CRITICAL (Critical)
10408-W,No Description,LD-LUC-017,130.0,CRITICAL (Critical)
10409-W,Edge 8SQM Plate White - W,LD-JAI-014,20.0,CRITICAL (Critical)
10409-W,Edge 8SQM Plate White - W,LD-MEE-019,380.0,CRITICAL (Critical)
10409-W,Edge 8SQM Plate White - W,LD-PAT-021,30.0,CRITICAL (Critical)
10409-W,Edge 8SQM Plate White - W,LF-VAS-006,359.0,CRITICAL (Critical)
10409-W,No Description,IN_TRANSIT,150.0,CRITICAL (Critical)
10409-W,No Description,LD-GWA-010,100.0,CRITICAL (Critical)
10412-W,Edge 12M Plate White - W,LD-COI-006,20.0,CRITICAL (Critical)
10412-W,Edge 12M Plate White - W,LD-GWA-010,80.0,CRITICAL (Critical)
10412-W,Edge 12M Plate White - W,LD-IND-012,140.0,CRITICAL (Critical)
10412-W,Edge 12M Plate White - W,LD-JAI-014,64.0,CRITICAL (Critical)
10412-W,Edge 12M Plate White - W,LD-KOL-015,70.0,CRITICAL (Critical)
10412-W,Edge 12M Plate White - W,LD-MEE-019,410.0,CRITICAL (Critical)
10412-W,Edge 12M Plate White - W,LD-PAT-021,250.0,CRITICAL (Critical)
10412-W,Edge 12M Plate White - W,LD-RAI-022,20.0,CRITICAL (Critical)
10412-W,Edge 12M Plate White - W,LF-VAS-006,580.0,CRITICAL (Critical)
10412-W,No Description,IN_TRANSIT,620.0,CRITICAL (Critical)
10412-W,No Description,LD-DHA-007,140.0,CRITICAL (Critical)
10412-W,No Description,LD-JAB-013,50.0,CRITICAL (Critical)
10412-W,No Description,LD-JAI-014,140.0,CRITICAL (Critical)
10412-W,No Description,LD-LUC-017,240.0,CRITICAL (Critical)
10416-W,Edge 16M Plate White - W,LD-COI-006,20.0,CRITICAL (Critical)
10416-W,Edge 16M Plate White - W,LD-KOL-015,60.0,CRITICAL (Critical)
10416-W,Edge 16M Plate White - W,LF-VAS-006,20.0,CRITICAL (Critical)
10416-W,No Description,LD-LUC-017,60.0,CRITICAL (Critical)
10416-W,No Description,LD-PAT-021,20.0,CRITICAL (Critical)
10418-W,Edge 18M Plate White - W,LD-COI-006,20.0,CRITICAL (Critical)
10418-W,Edge 18M Plate White - W,LD-GWA-010,20.0,CRITICAL (Critical)
10418-W,Edge 18M Plate White - W,LD-JAI-014,10.0,CRITICAL (Critical)
10418-W,Edge 18M Plate White - W,LD-KOL-015,40.0,CRITICAL (Critical)
10418-W,Edge 18M Plate White - W,LD-MEE-019,30.0,CRITICAL (Critical)
10418-W,Edge 18M Plate White - W,LD-PAT-021,40.0,CRITICAL (Critical)
10418-W,Edge 18M Plate White - W,LF-VAS-006,49.0,CRITICAL (Critical)
10418-W,No Description,IN_TRANSIT,80.0,CRITICAL (Critical)
10418-W,No Description,LD-GWA-010,40.0,CRITICAL (Critical)
10418-W,No Description,LD-JAB-013,20.0,CRITICAL (Critical)
10418-W,No Description,LD-JAI-014,30.0,CRITICAL (Critical)
10418-W,No Description,LD-LUC-017,40.0,CRITICAL (Critical)
10431-W,Rock 1way Switch 6A - W,LF-HAR-G1,300.0,CRITICAL (Critical)
10436-W,Rock 2way Switch 6A - W,LF-HAR-G1,440.0,CRITICAL (Critical)
10441-W,Rock Bell Push 6A - W,LF-HAR-G1,300.0,CRITICAL (Critical)
10451-W,Rock 2way Switch 16A - W,LF-HAR-G1,500.0,CRITICAL (Critical)
10502-CC,Edge 2M Metallic Colour Plate - CC,LD-CUT-003,90.0,CRITICAL (Critical)
10502-CC,Edge 2M Metallic Colour Plate - CC,LD-KOL-015,10.0,CRITICAL (Critical)
10502-CC,Edge 2M Metallic Colour Plate - CC,LD-RIS-23A,130.0,CRITICAL (Critical)
10502-CC,No Description,IN_TRANSIT,1082.0,CRITICAL (Critical)
10502-CC,No Description,LD-DHA-007,220.0,CRITICAL (Critical)
10502-CC,No Description,LD-PAT-021,20.0,CRITICAL (Critical)
10502-CC,No Description,LF-HAR-G1,140.0,CRITICAL (Critical)
10502-CC,No Description,LF-VAS-006,529.0,CRITICAL (Critical)
10502-EG,Edge 2M Metallic Colour Plate - EG,IN_TRANSIT,1.0,CRITICAL (Critical)
10502-EG,Edge 2M Metallic Colour Plate - EG,LD-IND-012,10.0,CRITICAL (Critical)
10502-EG,Edge 2M Metallic Colour Plate - EG,LF-VAS-006,24.0,CRITICAL (Critical)
10502-EG,No Description,IN_TRANSIT,1000.0,CRITICAL (Critical)
10502-EG,No Description,LD-CUT-003,300.0,CRITICAL (Critical)
10502-EG,No Description,LD-DHA-007,60.0,CRITICAL (Critical)
10502-EG,No Description,LD-KOL-015,40.0,CRITICAL (Critical)
10502-EG,No Description,LD-PAT-021,70.0,CRITICAL (Critical)
10502-GG,Edge 2M Metallic Colour Plate - GG,LD-CUT-003,250.0,CRITICAL (Critical)
10502-GG,Edge 2M Metallic Colour Plate - GG,LD-IND-012,10.0,CRITICAL (Critical)
10502-GG,Edge 2M Metallic Colour Plate - GG,LD-KOL-015,40.0,CRITICAL (Critical)
10502-GG,Edge 2M Metallic Colour Plate - GG,LD-RIS-23A,50.0,CRITICAL (Critical)
10502-GG,No Description,IN_TRANSIT,1000.0,CRITICAL (Critical)
10502-GG,No Description,LD-CUT-003,110.0,CRITICAL (Critical)
10502-GG,No Description,LF-VAS-006,1009.0,CRITICAL (Critical)
10502-SB,Edge 2M Metallic Colour Plate - SB,IN_TRANSIT,1.0,CRITICAL (Critical)
10502-SB,Edge 2M Metallic Colour Plate - SB,LD-DHA-007,160.0,CRITICAL (Critical)
10502-SB,Edge 2M Metallic Colour Plate - SB,LD-IND-012,10.0,CRITICAL (Critical)
10502-SB,Edge 2M Metallic Colour Plate - SB,LD-KOL-015,60.0,CRITICAL (Critical)
10502-SB,Edge 2M Metallic Colour Plate - SB,LD-PAT-021,50.0,CRITICAL (Critical)
10502-SB,Edge 2M Metallic Colour Plate - SB,LD-RIS-23A,220.0,CRITICAL (Critical)
10502-SB,Edge 2M Metallic Colour Plate - SB,LF-VAS-006,1712.0,CRITICAL (Critical)
10502-SB,No Description,IN_TRANSIT,2000.0,CRITICAL (Critical)
10502-SB,No Description,LD-DHA-007,60.0,CRITICAL (Critical)
10503-CC,Edge 3M Metallic Colour Plate - CC,LD-CUT-003,250.0,CRITICAL (Critical)
10503-CC,Edge 3M Metallic Colour Plate - CC,LD-DHA-007,140.0,CRITICAL (Critical)
10503-CC,Edge 3M Metallic Colour Plate - CC,LD-KOL-015,20.0,CRITICAL (Critical)
10503-CC,Edge 3M Metallic Colour Plate - CC,LD-RIS-23A,190.0,CRITICAL (Critical)
10503-CC,No Description,IN_TRANSIT,1267.0,CRITICAL (Critical)
10503-CC,No Description,LF-VAS-006,372.0,CRITICAL (Critical)
10503-EG,Edge 3M Metallic Colour Plate - EG,IN_TRANSIT,10.0,CRITICAL (Critical)
10503-EG,Edge 3M Metallic Colour Plate - EG,LD-IND-012,10.0,CRITICAL (Critical)
10503-EG,Edge 3M Metallic Colour Plate - EG,LD-PAT-021,330.0,CRITICAL (Critical)
10503-EG,No Description,IN_TRANSIT,1007.0,CRITICAL (Critical)
10503-EG,No Description,LD-DHA-007,190.0,CRITICAL (Critical)
10503-EG,No Description,LD-KOL-015,40.0,CRITICAL (Critical)
10503-EG,No Description,LD-PAT-021,170.0,CRITICAL (Critical)
10503-EG,No Description,LF-VAS-006,83.0,CRITICAL (Critical)
10503-GG,Edge 3M Metallic Colour Plate - GG,LD-IND-012,10.0,CRITICAL (Critical)
10503-GG,Edge 3M Metallic Colour Plate - GG,LD-KOL-015,40.0,CRITICAL (Critical)
10503-GG,Edge 3M Metallic Colour Plate - GG,LD-RIS-23A,60.0,CRITICAL (Critical)
10503-GG,No Description,IN_TRANSIT,900.0,CRITICAL (Critical)
10503-GG,No Description,LF-VAS-006,1126.0,CRITICAL (Critical)
10503-SB,Edge 3M Metallic Colour Plate - SB,LD-DHA-007,40.0,CRITICAL (Critical)
10503-SB,Edge 3M Metallic Colour Plate - SB,LD-IND-012,10.0,CRITICAL (Critical)
10503-SB,Edge 3M Metallic Colour Plate - SB,LD-KOL-015,60.0,CRITICAL (Critical)
10503-SB,Edge 3M Metallic Colour Plate - SB,LD-PAT-021,20.0,CRITICAL (Critical)
10503-SB,Edge 3M Metallic Colour Plate - SB,LD-RIS-23A,250.0,CRITICAL (Critical)
10503-SB,Edge 3M Metallic Colour Plate - SB,LF-VAS-006,1303.0,CRITICAL (Critical)
10503-SB,No Description,IN_TRANSIT,2407.0,CRITICAL (Critical)
10503-SB,No Description,LD-DHA-007,110.0,CRITICAL (Critical)
10504-CC,Edge 4M Metallic Colour Plate - CC,LD-DHA-007,310.0,CRITICAL (Critical)
10504-CC,Edge 4M Metallic Colour Plate - CC,LD-KOL-015,10.0,CRITICAL (Critical)
10504-CC,Edge 4M Metallic Colour Plate - CC,LD-RIS-23A,120.0,CRITICAL (Critical)
10504-CC,No Description,IN_TRANSIT,1081.0,CRITICAL (Critical)
10504-CC,No Description,LF-VAS-006,150.0,CRITICAL (Critical)
10504-EG,Edge 4M Metallic Colour Plate - EG,LD-DHA-007,70.0,CRITICAL (Critical)
10504-EG,Edge 4M Metallic Colour Plate - EG,LD-IND-012,10.0,CRITICAL (Critical)
10504-EG,Edge 4M Metallic Colour Plate - EG,LD-PAT-021,160.0,CRITICAL (Critical)
10504-EG,Edge 4M Metallic Colour Plate - EG,LF-VAS-006,176.0,CRITICAL (Critical)
10504-EG,No Description,IN_TRANSIT,660.0,CRITICAL (Critical)
10504-EG,No Description,LD-CUT-003,360.0,CRITICAL (Critical)
10504-EG,No Description,LD-KOL-015,40.0,CRITICAL (Critical)
10504-EG,No Description,LD-PAT-021,360.0,CRITICAL (Critical)
10504-GG,Edge 4M Metallic Colour Plate - GG,LD-IND-012,6.0,CRITICAL (Critical)
10504-GG,Edge 4M Metallic Colour Plate - GG,LD-KOL-015,100.0,CRITICAL (Critical)
10504-GG,Edge 4M Metallic Colour Plate - GG,LD-RIS-23A,40.0,CRITICAL (Critical)
10504-GG,No Description,IN_TRANSIT,1000.0,CRITICAL (Critical)
10504-GG,No Description,LF-VAS-006,183.0,CRITICAL (Critical)
10504-SB,Edge 4M Metallic Colour Plate - SB,LD-IND-012,10.0,CRITICAL (Critical)
10504-SB,Edge 4M Metallic Colour Plate - SB,LD-KOL-015,60.0,CRITICAL (Critical)
10504-SB,Edge 4M Metallic Colour Plate - SB,LF-VAS-006,73.0,CRITICAL (Critical)
10504-SB,No Description,IN_TRANSIT,2000.0,CRITICAL (Critical)
10504-SB,No Description,LD-DHA-007,190.0,CRITICAL (Critical)
10504-SB,No Description,LD-PAT-021,170.0,CRITICAL (Critical)
10504-SB,No Description,LD-RIS-23A,220.0,CRITICAL (Critical)
10506-CC,Edge 6M Metallic Colour Plate - CC,LD-CUT-003,80.0,CRITICAL (Critical)
10506-CC,Edge 6M Metallic Colour Plate - CC,LD-RIS-23A,150.0,CRITICAL (Critical)
10506-CC,No Description,IN_TRANSIT,502.0,CRITICAL (Critical)
10506-CC,No Description,LD-DHA-007,170.0,CRITICAL (Critical)
10506-CC,No Description,LF-VAS-006,7.0,CRITICAL (Critical)
10506-EG,Edge 6M Metallic Colour Plate - EG,LF-VAS-006,8.0,CRITICAL (Critical)
10506-EG,No Description,LD-CUT-003,100.0,CRITICAL (Critical)
10506-EG,No Description,LD-DHA-007,100.0,CRITICAL (Critical)
10506-EG,No Description,LD-IND-012,10.0,CRITICAL (Critical)
10506-EG,No Description,LD-KOL-015,40.0,CRITICAL (Critical)
10506-EG,No Description,LD-PAT-021,200.0,CRITICAL (Critical)
10506-GG,Edge 6M Metallic Colour Plate - GG,LD-IND-012,5.0,CRITICAL (Critical)
10506-GG,Edge 6M Metallic Colour Plate - GG,LD-KOL-015,20.0,CRITICAL (Critical)
10506-GG,Edge 6M Metallic Colour Plate - GG,LD-RIS-23A,10.0,CRITICAL (Critical)
10506-GG,No Description,IN_TRANSIT,1600.0,CRITICAL (Critical)
10506-GG,No Description,LF-VAS-006,469.0,CRITICAL (Critical)
10506-SB,Edge 6M Metallic Colour Plate - SB,LD-IND-012,10.0,CRITICAL (Critical)
10506-SB,Edge 6M Metallic Colour Plate - SB,LD-KOL-015,60.0,CRITICAL (Critical)
10506-SB,Edge 6M Metallic Colour Plate - SB,LD-RIS-23A,250.0,CRITICAL (Critical)
10506-SB,Edge 6M Metallic Colour Plate - SB,LF-VAS-006,113.0,CRITICAL (Critical)
10506-SB,No Description,IN_TRANSIT,1202.0,CRITICAL (Critical)
10506-SB,No Description,LD-DHA-007,270.0,CRITICAL (Critical)
10506-SB,No Description,LD-PAT-021,130.0,CRITICAL (Critical)
10508-CC,Edge 8HM Metallic Colour Plate - CC,LD-CUT-003,40.0,CRITICAL (Critical)
10508-CC,No Description,IN_TRANSIT,600.0,CRITICAL (Critical)
10508-CC,No Description,LD-KOL-015,20.0,CRITICAL (Critical)
10508-CC,No Description,LF-VAS-006,19.0,CRITICAL (Critical)
10508-EG,Edge 8HM Metallic Colour Plate - EG,LD-DHA-007,210.0,CRITICAL (Critical)
10508-EG,Edge 8HM Metallic Colour Plate - EG,LD-IND-012,10.0,CRITICAL (Critical)
10508-EG,Edge 8HM Metallic Colour Plate - EG,LD-PAT-021,460.0,CRITICAL (Critical)
10508-EG,No Description,IN_TRANSIT,600.0,CRITICAL (Critical)
10508-EG,No Description,LD-CUT-003,380.0,CRITICAL (Critical)
10508-EG,No Description,LD-KOL-015,40.0,CRITICAL (Critical)
10508-EG,No Description,LF-VAS-006,48.0,CRITICAL (Critical)
10508-GG,Edge 8HM Metallic Colour Plate - GG,LD-IND-012,8.0,CRITICAL (Critical)
10508-GG,Edge 8HM Metallic Colour Plate - GG,LD-KOL-015,50.0,CRITICAL (Critical)
10508-GG,Edge 8HM Metallic Colour Plate - GG,LD-RIS-23A,30.0,CRITICAL (Critical)
10508-GG,No Description,IN_TRANSIT,1200.0,CRITICAL (Critical)
10508-GG,No Description,LF-VAS-006,8.0,CRITICAL (Critical)
10508-SB,Edge 8HM Metallic Colour Plate - SB,LD-IND-012,10.0,CRITICAL (Critical)
10508-SB,Edge 8HM Metallic Colour Plate - SB,LD-KOL-015,60.0,CRITICAL (Critical)
10508-SB,Edge 8HM Metallic Colour Plate - SB,LD-RIS-23A,90.0,CRITICAL (Critical)
10508-SB,Edge 8HM Metallic Colour Plate - SB,LF-VAS-006,110.0,CRITICAL (Critical)
10508-SB,No Description,IN_TRANSIT,1400.0,CRITICAL (Critical)
10508-SB,No Description,LD-DHA-007,220.0,CRITICAL (Critical)
10509-CC,Edge 8SQM Metallic Colour Plate - CC,LD-RIS-23A,80.0,CRITICAL (Critical)
10509-CC,No Description,IN_TRANSIT,540.0,CRITICAL (Critical)
10509-CC,No Description,LF-VAS-006,299.0,CRITICAL (Critical)
10509-EG,Edge 8SQM Metallic Colour Plate - EG,LD-PAT-021,50.0,CRITICAL (Critical)
10509-EG,No Description,IN_TRANSIT,460.0,CRITICAL (Critical)
10509-EG,No Description,LD-PAT-021,50.0,CRITICAL (Critical)
10509-EG,No Description,LF-VAS-006,405.0,CRITICAL (Critical)
10509-GG,Edge 8SQM Metallic Colour Plate - GG,LD-RIS-23A,70.0,CRITICAL (Critical)
10509-GG,No Description,IN_TRANSIT,380.0,CRITICAL (Critical)
10509-GG,No Description,LF-VAS-006,635.0,CRITICAL (Critical)
10509-SB,Edge 8SQM Metallic Colour Plate - SB,LD-PAT-021,100.0,CRITICAL (Critical)
10509-SB,Edge 8SQM Metallic Colour Plate - SB,LD-RIS-23A,80.0,CRITICAL (Critical)
10509-SB,Edge 8SQM Metallic Colour Plate - SB,LF-VAS-006,449.0,CRITICAL (Critical)
10509-SB,No Description,IN_TRANSIT,1010.0,CRITICAL (Critical)
10512-CC,Edge 12M Metallic Colour Plate - CC,LD-CUT-003,150.0,CRITICAL (Critical)
10512-CC,Edge 12M Metallic Colour Plate - CC,LD-RIS-23A,120.0,CRITICAL (Critical)
10512-CC,No Description,IN_TRANSIT,500.0,CRITICAL (Critical)
10512-CC,No Description,LD-DHA-007,140.0,CRITICAL (Critical)
10512-CC,No Description,LF-VAS-006,86.0,CRITICAL (Critical)
10512-EG,Edge 12M Metallic Colour Plate - EG,LD-DHA-007,10.0,CRITICAL (Critical)
10512-EG,Edge 12M Metallic Colour Plate - EG,LD-IND-012,10.0,CRITICAL (Critical)
10512-EG,Edge 12M Metallic Colour Plate - EG,LD-PAT-021,290.0,CRITICAL (Critical)
10512-EG,Edge 12M Metallic Colour Plate - EG,LF-VAS-006,7.0,CRITICAL (Critical)
10512-EG,No Description,LD-CUT-003,630.0,CRITICAL (Critical)
10512-EG,No Description,LD-DHA-007,90.0,CRITICAL (Critical)
10512-EG,No Description,LD-KOL-015,40.0,CRITICAL (Critical)
10512-GG,Edge 12M Metallic Colour Plate - GG,LD-IND-012,7.0,CRITICAL (Critical)
10512-GG,Edge 12M Metallic Colour Plate - GG,LD-KOL-015,50.0,CRITICAL (Critical)
10512-GG,Edge 12M Metallic Colour Plate - GG,LD-RIS-23A,100.0,CRITICAL (Critical)
10512-GG,No Description,IN_TRANSIT,900.0,CRITICAL (Critical)
10512-GG,No Description,LF-VAS-006,13.0,CRITICAL (Critical)
10512-SB,Edge 12M Metallic Colour Plate - SB,LD-CUT-003,270.0,CRITICAL (Critical)
10512-SB,Edge 12M Metallic Colour Plate - SB,LD-DHA-007,10.0,CRITICAL (Critical)
10512-SB,Edge 12M Metallic Colour Plate - SB,LD-KOL-015,30.0,CRITICAL (Critical)
10512-SB,Edge 12M Metallic Colour Plate - SB,LD-PAT-021,30.0,CRITICAL (Critical)
10512-SB,Edge 12M Metallic Colour Plate - SB,LD-RIS-23A,130.0,CRITICAL (Critical)
10512-SB,Edge 12M Metallic Colour Plate - SB,LF-VAS-006,160.0,CRITICAL (Critical)
10512-SB,No Description,IN_TRANSIT,600.0,CRITICAL (Critical)
10512-SB,No Description,LD-DHA-007,280.0,CRITICAL (Critical)
10512-SB,No Description,LD-IND-012,10.0,CRITICAL (Critical)
10516-CC,Edge 16M Metallic Colour Plate - CC,LD-CUT-003,20.0,CRITICAL (Critical)
10516-CC,Edge 16M Metallic Colour Plate - CC,LD-DHA-007,20.0,CRITICAL (Critical)
10516-CC,Edge 16M Metallic Colour Plate - CC,LD-KOL-015,50.0,CRITICAL (Critical)
10516-CC,Edge 16M Metallic Colour Plate - CC,LD-PAT-021,300.0,CRITICAL (Critical)
10516-CC,No Description,IN_TRANSIT,240.0,CRITICAL (Critical)
10516-CC,No Description,LF-VAS-006,147.0,CRITICAL (Critical)
10516-EG,Edge 16M Metallic Colour Plate - EG,LD-PAT-021,100.0,CRITICAL (Critical)
10516-EG,No Description,IN_TRANSIT,240.0,CRITICAL (Critical)
10516-EG,No Description,LD-PAT-021,60.0,CRITICAL (Critical)
10516-EG,No Description,LF-VAS-006,149.0,CRITICAL (Critical)
10516-GG,Edge 16M Metallic Colour Plate - GG,LD-KOL-015,60.0,CRITICAL (Critical)
10516-GG,No Description,IN_TRANSIT,170.0,CRITICAL (Critical)
10516-GG,No Description,LF-VAS-006,330.0,CRITICAL (Critical)
10516-SB,Edge 16M Metallic Colour Plate - SB,LD-DHA-007,30.0,CRITICAL (Critical)
10516-SB,Edge 16M Metallic Colour Plate - SB,LD-PAT-021,70.0,CRITICAL (Critical)
10516-SB,Edge 16M Metallic Colour Plate - SB,LF-VAS-006,389.0,CRITICAL (Critical)
10516-SB,No Description,IN_TRANSIT,410.0,CRITICAL (Critical)
10516-SB,No Description,LD-DHA-007,20.0,CRITICAL (Critical)
10518-CC,Edge 18M Metallic Colour Plate - CC,LD-DHA-007,20.0,CRITICAL (Critical)
10518-CC,Edge 18M Metallic Colour Plate - CC,LD-KOL-015,30.0,CRITICAL (Critical)
10518-CC,Edge 18M Metallic Colour Plate - CC,LD-RIS-23A,30.0,CRITICAL (Critical)
10518-CC,Edge 18M Metallic Colour Plate - CC,LF-VAS-006,95.0,CRITICAL (Critical)
10518-CC,No Description,IN_TRANSIT,100.0,CRITICAL (Critical)
10518-EG,Edge 18M Metallic Colour Plate - EG,LD-IND-012,10.0,CRITICAL (Critical)
10518-EG,Edge 18M Metallic Colour Plate - EG,LD-PAT-021,75.0,CRITICAL (Critical)
10518-EG,Edge 18M Metallic Colour Plate - EG,LF-VAS-006,53.0,CRITICAL (Critical)
10518-EG,No Description,IN_TRANSIT,100.0,CRITICAL (Critical)
10518-EG,No Description,LD-DHA-007,90.0,CRITICAL (Critical)
10518-EG,No Description,LD-PAT-021,20.0,CRITICAL (Critical)
10518-GG,Edge 18M Metallic Colour Plate - GG,LD-IND-012,10.0,CRITICAL (Critical)
10518-GG,Edge 18M Metallic Colour Plate - GG,LD-KOL-015,40.0,CRITICAL (Critical)
10518-GG,Edge 18M Metallic Colour Plate - GG,LD-RIS-23A,30.0,CRITICAL (Critical)
10518-GG,No Description,IN_TRANSIT,100.0,CRITICAL (Critical)
10518-GG,No Description,LF-VAS-006,100.0,CRITICAL (Critical)
10518-SB,Edge 18M Metallic Colour Plate - SB,LD-CUT-003,70.0,CRITICAL (Critical)
10518-SB,Edge 18M Metallic Colour Plate - SB,LD-DHA-007,10.0,CRITICAL (Critical)
10518-SB,Edge 18M Metallic Colour Plate - SB,LD-KOL-015,40.0,CRITICAL (Critical)
10518-SB,Edge 18M Metallic Colour Plate - SB,LD-PAT-021,80.0,CRITICAL (Critical)
10518-SB,Edge 18M Metallic Colour Plate - SB,LD-RIS-23A,30.0,CRITICAL (Critical)
10518-SB,No Description,IN_TRANSIT,360.0,CRITICAL (Critical)
10518-SB,No Description,LD-DHA-007,40.0,CRITICAL (Critical)
10518-SB,No Description,LF-VAS-006,13.0,CRITICAL (Critical)
10521-W,No Description,IN_TRANSIT,11.0,CRITICAL (Critical)
10521-W,No Description,LD-GWA-010,1.0,CRITICAL (Critical)
10521-W,No Description,LF-HAR-G1,1.0,CRITICAL (Critical)
10521-W,Swing 1way Switch 6A - W,IN_TRANSIT,2.0,CRITICAL (Critical)
10521-W,Swing 1way Switch 6A - W,LF-HAR-G1,2420.0,CRITICAL (Critical)
10521-W,Swing 1way Switch 6A - W,LF-VAS-006,2164.0,CRITICAL (Critical)
10526-W,No Description,IN_TRANSIT,1.0,CRITICAL (Critical)
10526-W,No Description,LF-HAR-G1,60.0,CRITICAL (Critical)
10526-W,Swing 2way Switch 6A - W,LF-HAR-G1,2320.0,CRITICAL (Critical)
10526-W,Swing 2way Switch 6A - W,LF-VAS-006,610.0,CRITICAL (Critical)
